CLName,mainCLName,appName,domain,totalRecord,totalLobs,totalSizeGB,groupAvgSizeGB,groupMaxSizeGB,groupMinSizeGB,Max/Min,groupNum,groups
WZH_LOB_20240101.WZH_LOB_20240101,WZH_LOB.WZH_LOB,WZH,WZH_Lob_Domain,0,123828632,18526.8814,105.2664,106.3567,103.9510,1.0231,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
WZH_LOB_20250101.WZH_LOB_20250101,WZH_LOB.WZH_LOB,WZH,WZH_Lob_Domain,0,54085114,7993.0267,45.4149,45.9018,44.8135,1.0243,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
XDXXCJ.XDXXCJ_20220101,XDXXCJ.XDXXCJ,XDXXCJ,XDXXCJ_Meta_Domain,263075,0,0.2118,0.0024,0.0025,0.0023,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
WZH_LOB_20250101.WZH_LOB_20250101,WZH_LOB.WZH_LOB,WZH,WZH_Lob_Domain,0,54085114,7993.0267,45.4149,45.9018,44.8135,1.0243,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
WZH_LOB_20260101.WZH_LOB_20260101,WZH_LOB.WZH_LOB,WZH,WZH_Lob_Domain,0,0,0,0,0,0,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
WZH_LOB_20260101.WZH_LOB_20260101,WZH_LOB.WZH_LOB,WZH,WZH_Lob_Domain,0,0,0,0,0,0,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
WZH_LOB_MAX.WZH_LOB_MAX,WZH_LOB.WZH_LOB,WZH,WZH_Lob_Domain,0,0,0,0,0,0,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
WZH_LOB_MIN.WZH_LOB_MIN,WZH_LOB.WZH_LOB,WZH,WZH_Lob_Domain,0,0,0,0,0,0,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
XDXXCJ.XDXXCJ_20230101,XDXXCJ.XDXXCJ,XDXXCJ,XDXXCJ_Meta_Domain,41776,0,0.0503,0.0006,0.0006,0.0005,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_20240101,XDXXCJ.XDXXCJ,XDXXCJ,XDXXCJ_Meta_Domain,339723,0,0.2551,0.0029,0.0030,0.0028,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_20250101,XDXXCJ.XDXXCJ,XDXXCJ,XDXXCJ_Meta_Domain,25368,0,0.0389,0.0004,0.0005,0.0004,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_20260101,XDXXCJ.XDXXCJ,XDXXCJ,XDXXCJ_Meta_Domain,0,0,0,0,0,0,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_MAX,XDXXCJ.XDXXCJ,XDXXCJ,XDXXCJ_Meta_Domain,0,0,0,0,0,0,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_MIN,XDXXCJ.XDXXCJ,XDXXCJ,XDXXCJ_Meta_Domain,0,0,0,0,0,0,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_PART_20220101,XDXXCJ.XDXXCJ_PART,XDXXCJ,XDXXCJ_Meta_Domain,1609429,0,1.9789,0.0225,0.0231,0.0217,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_PART_20230101,XDXXCJ.XDXXCJ_PART,XDXXCJ,XDXXCJ_Meta_Domain,108221,0,0.1429,0.0016,0.0017,0.0015,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_PART_20240101,XDXXCJ.XDXXCJ_PART,XDXXCJ,XDXXCJ_Meta_Domain,877972,0,1.0442,0.0119,0.0124,0.0115,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_PART_20250101,XDXXCJ.XDXXCJ_PART,XDXXCJ,XDXXCJ_Meta_Domain,83640,0,0.1143,0.0013,0.0014,0.0012,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_PART_20260101,XDXXCJ.XDXXCJ_PART,XDXXCJ,XDXXCJ_Meta_Domain,0,0,0,0,0,0,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_PART_MAX,XDXXCJ.XDXXCJ_PART,XDXXCJ,XDXXCJ_Meta_Domain,0,0,0,0,0,0,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ.XDXXCJ_PART_MIN,XDXXCJ.XDXXCJ_PART,XDXXCJ,XDXXCJ_Meta_Domain,0,0,0,0,0,0,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
XDXXCJ_LOB_20220101.XDXXCJ_LOB_20220101,XDXXCJ_LOB.XDXXCJ_LOB,XDXXCJ,XDXXCJ_Lob_Domain,0,3219602,979.4844,5.5653,5.6347,5.4819,1.0279,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
XDXXCJ_LOB_20220101.XDXXCJ_LOB_20220101,XDXXCJ_LOB.XDXXCJ_LOB,XDXXCJ,XDXXCJ_Lob_Domain,0,3219602,979.4844,5.5653,5.6347,5.4819,1.0279,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
XDXXCJ_LOB_20230101.XDXXCJ_LOB_20230101,XDXXCJ_LOB.XDXXCJ_LOB,XDXXCJ,XDXXCJ_Lob_Domain,0,216442,107.2705,0.6095,0.6256,0.5926,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
XDXXCJ_LOB_20230101.XDXXCJ_LOB_20230101,XDXXCJ_LOB.XDXXCJ_LOB,XDXXCJ,XDXXCJ_Lob_Domain,0,216442,107.2705,0.6095,0.6256,0.5926,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
XDXXCJ_LOB_20240101.XDXXCJ_LOB_20240101,XDXXCJ_LOB.XDXXCJ_LOB,XDXXCJ,XDXXCJ_Lob_Domain,0,1755944,768.5034,4.3665,4.4280,4.2953,1.0309,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
XDXXCJ_LOB_20240101.XDXXCJ_LOB_20240101,XDXXCJ_LOB.XDXXCJ_LOB,XDXXCJ,XDXXCJ_Lob_Domain,0,1755944,768.5034,4.3665,4.4280,4.2953,1.0309,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
XDXXCJ_LOB_20250101.XDXXCJ_LOB_20250101,XDXXCJ_LOB.XDXXCJ_LOB,XDXXCJ,XDXXCJ_Lob_Domain,0,167280,65.2606,0.3708,0.3794,0.3627,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
